SYMBOL,company,product,region,country,industry,sector,gics_sector
SRPT,Sarepta Therapeutics,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
SSB,SouthState Corporation,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
SSD,Simpson Manufacturing Company,Equity,us_russell_1000,USA,Building Products,Industrials,Basic Materials
SSNC,SS&C Technologies,Equity,us_russell_1000,USA,Software - Application,Information Technology,Technology
ST,Sensata Technologies,Equity,us_russell_1000,USA,Scientific & Technical Instruments,Industrials,Technology
STAG,STAG Industrial,Equity,us_russell_1000,USA,REIT - Industrial,Real Estate,Real Estate
STE,Steris,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
STLD,Steel Dynamics,Equity,us_russell_1000,USA,Steel,Materials,Basic Materials
STT,State Street Corporation,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
STWD,Starwood Property Trust,Equity,us_russell_1000,USA,REIT - Mortgage,Financials,Real Estate
STZ,Constellation Brands,Equity,us_russell_1000,USA,Distillers & Vintners,Consumer Staples,Consumer Defensive
SUI,Sun Communities,Equity,us_russell_1000,USA,REIT - Residential,Real Estate,Real Estate
SW,Smurfit Westrock,Equity,us_russell_1000,USA,Paper & Plastic Packaging Products & Materials,Materials,Consumer Cyclical
SWK,Stanley Black & Decker,Equity,us_russell_1000,USA,Industrial Machinery & Supplies & Components,Industrials,Industrials
SWKS,Skyworks Solutions,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
SYF,Synchrony Financial,Equity,us_russell_1000,USA,Consumer Finance,Financials,Financial Services
SYK,Stryker Corporation,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
SYY,Sysco,Equity,us_russell_1000,USA,Food Distributors,Consumer Staples,Consumer Defensive
T,AT&T,Equity,us_russell_1000,USA,Integrated Telecommunication Services,Communication Services,Communication Services
TAP,Molson Coors,Equity,us_russell_1000,USA,Brewers,Consumer Staples,Consumer Defensive
TDC,Teradata,Equity,us_russell_1000,USA,IT Consulting & Other Services,Information Technology,Technology
TDG,TransDigm Group,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Industrials
TDY,Teledyne Technologies,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Technology
TEAM,Atlassian,Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
TECH,Bio-Techne,Equity,us_russell_1000,USA,Life Sciences Tools & Services,Health Care,Healthcare
TEM,Tempus AI,Equity,us_russell_1000,USA,Health Information Services,Health Care,Healthcare
TER,Teradyne,Equity,us_russell_1000,USA,Semiconductor Materials & Equipment,Information Technology,Technology
TFC,Truist Financial,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
TFSL,Third Federal S&L,Equity,us_russell_1000,USA,Banks - Regional,Financials,Financial Services
TFX,Teleflex,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
TGT,Target Corporation,Equity,us_russell_1000,USA,Consumer Staples Merchandise Retail,Consumer Staples,Consumer Defensive
THC,Tenet Healthcare,Equity,us_russell_1000,USA,Health Care Facilities,Health Care,Healthcare
THG,Hanover Insurance,Equity,us_russell_1000,USA,Property & Casualty Insurance,Financials,Financial Services
THO,Thor Industries,Equity,us_russell_1000,USA,Leisure Products,Consumer Discretionary,Consumer Cyclical
TIGO,Millicom,Equity,us_russell_1000,USA,Integrated Telecommunication Services,Communication Services,Communication Services
TJX,TJX Companies,Equity,us_russell_1000,USA,Apparel Retail,Consumer Discretionary,Consumer Cyclical
TKO,TKO Group Holdings,Equity,us_russell_1000,USA,Movies & Entertainment,Communication Services,Communication Services
TKR,Timken Company,Equity,us_russell_1000,USA,Industrial Machinery & Supplies & Components,Industrials,Industrials
TLN,Talen Energy,Equity,us_russell_1000,USA,Independent Power Producers & Energy Traders,Utilities,Utilities
TMO,Thermo Fisher Scientific,Equity,us_russell_1000,USA,Life Sciences Tools & Services,Health Care,Healthcare
TMUS,T-Mobile US,Equity,us_russell_1000,USA,Wireless Telecommunication Services,Communication Services,Communication Services
TNL,Travel + Leisure Co.,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Cyclical
TOL,Toll Brothers,Equity,us_russell_1000,USA,Homebuilding,Consumer Discretionary,Consumer Cyclical
TOST,"Toast, Inc.",Equity,us_russell_1000,USA,Transaction & Payment Processing Services,Information Technology,Technology
TPG,TPG Inc.,Equity,us_russell_1000,USA,Asset Management,Financials,Financial Services
TPL,Texas Pacific Land Corporation,Equity,us_russell_1000,USA,Oil & Gas Exploration & Production,Energy,Energy
TPR,"Tapestry, Inc.",Equity,us_russell_1000,USA,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Cyclical
TREX,"Trex Company, Inc.",Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
TRGP,Targa Resources,Equity,us_russell_1000,USA,Oil & Gas Storage & Transportation,Energy,Energy
TRMB,Trimble Inc.,Equity,us_russell_1000,USA,Electronic Equipment & Instruments,Information Technology,Technology
TROW,T. Rowe Price,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
TRU,TransUnion,Equity,us_russell_1000,USA,Financial Data & Stock Exchanges,Industrials,Financial Services
TRV,Travelers Companies (The),Equity,us_russell_1000,USA,Property & Casualty Insurance,Financials,Financial Services
TSCO,Tractor Supply Company,Equity,us_russell_1000,USA,Other Specialty Retail,Consumer Discretionary,Consumer Cyclical
TSLA,"Tesla, Inc.",Equity,us_russell_1000,USA,Automobile Manufacturers,Consumer Discretionary,Consumer Cyclical
TSN,Tyson Foods,Equity,us_russell_1000,USA,Packaged Foods & Meats,Consumer Staples,Consumer Defensive
TT,Trane Technologies,Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
TTC,Toro Company (The),Equity,us_russell_1000,USA,Agricultural & Farm Machinery,Industrials,Industrials
TTD,Trade Desk (The),Equity,us_russell_1000,USA,Advertising,Communication Services,Communication Services
TTEK,Tetra Tech,Equity,us_russell_1000,USA,Environmental & Facilities Services,Industrials,Industrials
TTWO,Take-Two Interactive,Equity,us_russell_1000,USA,Interactive Home Entertainment,Communication Services,Communication Services
TW,Tradeweb,Equity,us_russell_1000,USA,Capital Markets,Financials,Financial Services
TWLO,Twilio,Equity,us_russell_1000,USA,Software - Infrastructure,Information Technology,Technology
TXN,Texas Instruments,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
TXRH,Texas Roadhouse,Equity,us_russell_1000,USA,Restaurants,Consumer Discretionary,Consumer Cyclical
TXT,Textron,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Industrials
TYL,Tyler Technologies,Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
U,Unity Technologies,Equity,us_russell_1000,USA,Software - Application,Information Technology,Technology
UA,Under Armour (Class C),Equity,us_russell_1000,USA,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Cyclical
UAA,Under Armour (Class A),Equity,us_russell_1000,USA,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Cyclical
UAL,United Airlines Holdings,Equity,us_russell_1000,USA,Passenger Airlines,Industrials,Industrials
UBER,Uber,Equity,us_russell_1000,USA,Passenger Ground Transportation,Industrials,Technology
UDR,"UDR, Inc.",Equity,us_russell_1000,USA,Multi-Family Residential REITs,Real Estate,Real Estate
UGI,UGI Corporation,Equity,us_russell_1000,USA,Gas Utilities,Utilities,Utilities
UHAL,U-Haul,Equity,us_russell_1000,USA,Rental & Leasing Services,Industrials,Industrials
UHS,Universal Health Services,Equity,us_russell_1000,USA,Health Care Facilities,Health Care,Healthcare
UI,Ubiquiti,Equity,us_russell_1000,USA,Communication Equipment,Information Technology,Technology
ULTA,Ulta Beauty,Equity,us_russell_1000,USA,Other Specialty Retail,Consumer Discretionary,Consumer Cyclical
UNH,UnitedHealth Group,Equity,us_russell_1000,USA,Managed Health Care,Health Care,Healthcare
UNM,Unum,Equity,us_russell_1000,USA,Life & Health Insurance,Financials,Financial Services
UNP,Union Pacific Corporation,Equity,us_russell_1000,USA,Rail Transportation,Industrials,Industrials
UPS,United Parcel Service,Equity,us_russell_1000,USA,Air Freight & Logistics,Industrials,Industrials
URI,United Rentals,Equity,us_russell_1000,USA,Trading Companies & Distributors,Industrials,Industrials
USB,U.S. Bancorp,Equity,us_russell_1000,USA,Diversified Banks,Financials,Financial Services
USFD,US Foods,Equity,us_russell_1000,USA,Food Distribution,Consumer Staples,Consumer Defensive
UTHR,United Therapeutics,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
UWMC,United Wholesale Mortgage,Equity,us_russell_1000,USA,Mortgage Finance,Financials,Financial Services
V,Visa Inc.,Equity,us_russell_1000,USA,Transaction & Payment Processing Services,Financials,Financial Services
VEEV,Veeva Systems,Equity,us_russell_1000,USA,Health Information Services,Health Care,Healthcare
VFC,VF Corporation,Equity,us_russell_1000,USA,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Cyclical
VICI,Vici Properties,Equity,us_russell_1000,USA,Hotel & Resort REITs,Real Estate,Real Estate
VIK,Viking Holdings,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Cyclical
VIRT,Virtu Financial,Equity,us_russell_1000,USA,Capital Markets,Financials,Financial Services
VKTX,Viking Therapeutics,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
VLO,Valero Energy,Equity,us_russell_1000,USA,Oil & Gas Refining & Marketing,Energy,Energy
VLTO,Veralto,Equity,us_russell_1000,USA,Pollution & Treatment Controls,Industrials,Industrials
VMC,Vulcan Materials,Equity,us_russell_1000,USA,Construction Materials,Materials,Basic Materials
VMI,Valmont Industries,Equity,us_russell_1000,USA,Industrial Machinery & Supplies & Components,Industrials,Industrials
VNO,Vornado Realty Trust,Equity,us_russell_1000,USA,Office REITs,Real Estate,Real Estate
VNOM,Viper Energy,Equity,us_russell_1000,USA,Oil & Gas Storage & Transportation,Energy,Energy
VNT,Vontier,Equity,us_russell_1000,USA,Electronic Equipment & Instruments,Information Technology,Technology
VOYA,Voya Financial,Equity,us_russell_1000,USA,Multi-Sector Holdings,Financials,Financial Services
VRSK,Verisk Analytics,Equity,us_russell_1000,USA,Research & Consulting Services,Industrials,Industrials
VRSN,Verisign,Equity,us_russell_1000,USA,Internet Services & Infrastructure,Information Technology,Technology
VRT,Vertiv,Equity,us_russell_1000,USA,Electrical Equipment & Parts,Industrials,Industrials
VRTX,Vertex Pharmaceuticals,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
VSNT,Versant,Equity,us_russell_1000,USA,Entertainment,Communication Services,Communication Services
VST,Vistra Corp.,Equity,us_russell_1000,USA,Utilities - Independent Power Producers,Utilities,Utilities
VTR,"Ventas, Inc.",Equity,us_russell_1000,USA,Health Care REITs,Real Estate,Real Estate
VTRS,Viatris,Equity,us_russell_1000,USA,Pharmaceuticals,Health Care,Healthcare
VVV,Valvoline,Equity,us_russell_1000,USA,Commodity Chemicals,Materials,Consumer Cyclical
VZ,Verizon,Equity,us_russell_1000,USA,Integrated Telecommunication Services,Communication Services,Communication Services
W,Wayfair,Equity,us_russell_1000,USA,Internet Retail,Consumer Discretionary,Consumer Cyclical
WAB,Wabtec,Equity,us_russell_1000,USA,Construction Machinery & Heavy Transportation Equipment,Industrials,Industrials
WAL,Western Alliance Bancorporation,Equity,us_russell_1000,USA,Banks - Regional,Financials,Financial Services
WAT,Waters Corporation,Equity,us_russell_1000,USA,Health Care Distributors,Health Care,Healthcare
WBD,Warner Bros. Discovery,Equity,us_russell_1000,USA,Broadcasting,Communication Services,Communication Services
WBS,Webster Bank,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
WCC,Wesco International,Equity,us_russell_1000,USA,Industrial Distribution,Industrials,Industrials
WDAY,"Workday, Inc.",Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
WDC,Western Digital,Equity,us_russell_1000,USA,"Technology Hardware, Storage & Peripherals",Information Technology,Technology
WEC,WEC Energy Group,Equity,us_russell_1000,USA,Electric Utilities,Utilities,Utilities
WELL,Welltower,Equity,us_russell_1000,USA,Health Care REITs,Real Estate,Real Estate
WEN,Wendy's Company (The),Equity,us_russell_1000,USA,Restaurants,Consumer Discretionary,Consumer Cyclical
WEX,WEX Inc.,Equity,us_russell_1000,USA,Transaction & Payment Processing Services,Financials,Technology
WFC,Wells Fargo,Equity,us_russell_1000,USA,Diversified Banks,Financials,Financial Services
WFRD,Weatherford International,Equity,us_russell_1000,USA,Oil & Gas Equipment & Services,Energy,Energy
WH,Wyndham Hotels & Resorts,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Cyclical
WHR,Whirlpool Corporation,Equity,us_russell_1000,USA,Household Appliances,Consumer Discretionary,Consumer Cyclical
WING,Wingstop,Equity,us_russell_1000,USA,Restaurants,Consumer Discretionary,Consumer Cyclical
WLK,Westlake Corporation,Equity,us_russell_1000,USA,Specialty Chemicals,Materials,Basic Materials
WM,"Waste Management, Inc.",Equity,us_russell_1000,USA,Environmental & Facilities Services,Industrials,Industrials
WMB,Williams Companies,Equity,us_russell_1000,USA,Oil & Gas Storage & Transportation,Energy,Energy
WMS,Advanced Drainage Systems,Equity,us_russell_1000,USA,Building Products & Equipment,Industrials,Industrials
WMT,Walmart,Equity,us_russell_1000,USA,Consumer Staples Merchandise Retail,Consumer Staples,Consumer Defensive
WPC,W. P. Carey,Equity,us_russell_1000,USA,REIT - Diversified,Real Estate,Real Estate
WRB,W. R. Berkley Corporation,Equity,us_russell_1000,USA,Property & Casualty Insurance,Financials,Financial Services
WSC,WillScot Mobile Mini,Equity,us_russell_1000,USA,Rental & Leasing Services,Industrials,Industrials
WSM,"Williams-Sonoma, Inc.",Equity,us_russell_1000,USA,Homefurnishing Retail,Consumer Discretionary,Consumer Cyclical
WSO,Watsco,Equity,us_russell_1000,USA,Trading Companies & Distributors,Industrials,Industrials
WST,West Pharmaceutical Services,Equity,us_russell_1000,USA,Health Care Supplies,Health Care,Healthcare
WTFC,Wintrust Financial,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
WTM,White Mountains Insurance Group,Equity,us_russell_1000,USA,Insurance - Property & Casualty,Financials,Financial Services
WTRG,Essential Utilities,Equity,us_russell_1000,USA,Water Utilities,Utilities,Utilities
WTW,Willis Towers Watson,Equity,us_russell_1000,USA,Insurance Brokers,Financials,Financial Services
WU,Western Union,Equity,us_russell_1000,USA,Data Processing & Outsourced Services,Information Technology,Financial Services
WWD,"Woodward, Inc.",Equity,us_russell_1000,USA,Electrical Components & Equipment,Industrials,Industrials
WY,Weyerhaeuser,Equity,us_russell_1000,USA,Timber REITs,Real Estate,Real Estate
WYNN,Wynn Resorts,Equity,us_russell_1000,USA,Casinos & Gaming,Consumer Discretionary,Consumer Cyclical
XEL,Xcel Energy,Equity,us_russell_1000,USA,Multi-Utilities,Utilities,Utilities
XOM,ExxonMobil,Equity,us_russell_1000,USA,Integrated Oil & Gas,Energy,Energy
XP,XP Inc.,Equity,us_russell_1000,USA,Investment Banking & Brokerage,Financials,Financial Services
XPO,"XPO, Inc.",Equity,us_russell_1000,USA,Cargo Ground Transportation,Industrials,Industrials
XRAY,Dentsply Sirona,Equity,us_russell_1000,USA,Health Care Supplies,Health Care,Healthcare
XYL,Xylem Inc.,Equity,us_russell_1000,USA,Industrial Machinery & Supplies & Components,Industrials,Industrials
XYZ,"Block, Inc.",Equity,us_russell_1000,USA,Transaction & Payment Processing Services,Financials,Technology
YETI,Yeti Holdings,Equity,us_russell_1000,USA,Leisure Products,Consumer Discretionary,Consumer Cyclical
YUM,Yum! Brands,Equity,us_russell_1000,USA,Restaurants,Consumer Discretionary,Consumer Cyclical
Z,Zillow (Class C),Equity,us_russell_1000,USA,Internet Content & Information,Real Estate,Communication Services
